PROVIDER;DESCRIPTION;ACCOUNTID;REGION;ASSESSMENTDATE;REQUIREMENTS_ID;REQUIREMENTS_DESCRIPTION;REQUIREMENTS_ATTRIBUTES_SECTION;REQUIREMENTS_ATTRIBUTES_SUBSECTION;REQUIREMENTS_ATTRIBUTES_SUBGROUP;REQUIREMENTS_ATTRIBUTES_SERVICE;REQUIREMENTS_ATTRIBUTES_TYPE;STATUS;STATUSEXTENDED;RESOURCEID;CHECKID;MUTED;RESOURCENAME;FRAMEWORK;NAME;REQUIREMENTS_ATTRIBUTES_COMMENT
aws;The Payment Card Industry Data Security Standard (PCI DSS) is a proprietary information security standard. It's administered by the PCI Security Standards Council, which was founded by American Express, Discover Financial Services, JCB International, MasterCard Worldwide, and Visa Inc. PCI DSS applies to entities that store, process, or transmit cardholder data (CHD) or sensitive authentication data (SAD). This includes, but isn't limited to, merchants, processors, acquirers, issuers, and service providers. The PCI DSS is mandated by the card brands and administered by the Payment Card Industry Security Standards Council.;334960985321;eu-north-1;2026-04-06 19:21:44.104332;7.2.2.13;Checks whether the IAM policy ARN is attached to an IAM user, or a group with one or more IAM users, or an IAM role with one or more trusted entity;7.2.2: Access to system components and data is appropriately defined and assigned. ;;;iam;;FAIL;User sec-user has the policy ViewOnlyAccess attached.;arn:aws:iam::334960985321:user/sec-user;iam_policy_attached_only_to_group_or_roles;False;sec-user/ViewOnlyAccess;PCI;Payment Card Industry Data Security Standard (PCI DSS) v4.0;
aws;The Payment Card Industry Data Security Standard (PCI DSS) is a proprietary information security standard. It's administered by the PCI Security Standards Council, which was founded by American Express, Discover Financial Services, JCB International, MasterCard Worldwide, and Visa Inc. PCI DSS applies to entities that store, process, or transmit cardholder data (CHD) or sensitive authentication data (SAD). This includes, but isn't limited to, merchants, processors, acquirers, issuers, and service providers. The PCI DSS is mandated by the card brands and administered by the Payment Card Industry Security Standards Council.;334960985321;eu-north-1;2026-04-06 19:21:44.104332;7.2.5.8;Checks in each AWS Identity and Access Management (IAM) resource, if a policy Amazon Resource Name (ARN) in the input parameter is attached to the IAM resource;7.2.5: Access to system components and data is appropriately defined and assigned. ;;;iam;;FAIL;User sec-user has the policy ViewOnlyAccess attached.;arn:aws:iam::334960985321:user/sec-user;iam_policy_attached_only_to_group_or_roles;False;sec-user/ViewOnlyAccess;PCI;Payment Card Industry Data Security Standard (PCI DSS) v4.0;
aws;The Payment Card Industry Data Security Standard (PCI DSS) is a proprietary information security standard. It's administered by the PCI Security Standards Council, which was founded by American Express, Discover Financial Services, JCB International, MasterCard Worldwide, and Visa Inc. PCI DSS applies to entities that store, process, or transmit cardholder data (CHD) or sensitive authentication data (SAD). This includes, but isn't limited to, merchants, processors, acquirers, issuers, and service providers. The PCI DSS is mandated by the card brands and administered by the Payment Card Industry Security Standards Council.;334960985321;eu-north-1;2026-04-06 19:21:44.104332;7.2.5.9;Checks whether the IAM policy ARN is attached to an IAM user, or a group with one or more IAM users, or an IAM role with one or more trusted entity;7.2.5: Access to system components and data is appropriately defined and assigned. ;;;iam;;FAIL;User sec-user has the policy ViewOnlyAccess attached.;arn:aws:iam::334960985321:user/sec-user;iam_policy_attached_only_to_group_or_roles;False;sec-user/ViewOnlyAccess;PCI;Payment Card Industry Data Security Standard (PCI DSS) v4.0;
aws;The Payment Card Industry Data Security Standard (PCI DSS) is a proprietary information security standard. It's administered by the PCI Security Standards Council, which was founded by American Express, Discover Financial Services, JCB International, MasterCard Worldwide, and Visa Inc. PCI DSS applies to entities that store, process, or transmit cardholder data (CHD) or sensitive authentication data (SAD). This includes, but isn't limited to, merchants, processors, acquirers, issuers, and service providers. The PCI DSS is mandated by the card brands and administered by the Payment Card Industry Security Standards Council.;334960985321;eu-north-1;2026-04-06 19:21:44.104332;7.3.1.8;Checks in each AWS Identity and Access Management (IAM) resource, if a policy Amazon Resource Name (ARN) in the input parameter is attached to the IAM resource;7.3.1: Access to system components and data is managed via an access control system(s). ;;;iam;;FAIL;User sec-user has the policy ViewOnlyAccess attached.;arn:aws:iam::334960985321:user/sec-user;iam_policy_attached_only_to_group_or_roles;False;sec-user/ViewOnlyAccess;PCI;Payment Card Industry Data Security Standard (PCI DSS) v4.0;
aws;The Payment Card Industry Data Security Standard (PCI DSS) is a proprietary information security standard. It's administered by the PCI Security Standards Council, which was founded by American Express, Discover Financial Services, JCB International, MasterCard Worldwide, and Visa Inc. PCI DSS applies to entities that store, process, or transmit cardholder data (CHD) or sensitive authentication data (SAD). This includes, but isn't limited to, merchants, processors, acquirers, issuers, and service providers. The PCI DSS is mandated by the card brands and administered by the Payment Card Industry Security Standards Council.;334960985321;eu-north-1;2026-04-06 19:21:44.104332;7.3.1.9;Checks whether the IAM policy ARN is attached to an IAM user, or a group with one or more IAM users, or an IAM role with one or more trusted entity;7.3.1: Access to system components and data is managed via an access control system(s). ;;;iam;;FAIL;User sec-user has the policy ViewOnlyAccess attached.;arn:aws:iam::334960985321:user/sec-user;iam_policy_attached_only_to_group_or_roles;False;sec-user/ViewOnlyAccess;PCI;Payment Card Industry Data Security Standard (PCI DSS) v4.0;
aws;The Payment Card Industry Data Security Standard (PCI DSS) is a proprietary information security standard. It's administered by the PCI Security Standards Council, which was founded by American Express, Discover Financial Services, JCB International, MasterCard Worldwide, and Visa Inc. PCI DSS applies to entities that store, process, or transmit cardholder data (CHD) or sensitive authentication data (SAD). This includes, but isn't limited to, merchants, processors, acquirers, issuers, and service providers. The PCI DSS is mandated by the card brands and administered by the Payment Card Industry Security Standards Council.;334960985321;eu-north-1;2026-04-06 19:21:44.104332;7.3.2.8;Checks in each AWS Identity and Access Management (IAM) resource, if a policy Amazon Resource Name (ARN) in the input parameter is attached to the IAM resource;7.3.2: Access to system components and data is managed via an access control system(s). ;;;iam;;FAIL;User sec-user has the policy ViewOnlyAccess attached.;arn:aws:iam::334960985321:user/sec-user;iam_policy_attached_only_to_group_or_roles;False;sec-user/ViewOnlyAccess;PCI;Payment Card Industry Data Security Standard (PCI DSS) v4.0;
aws;The Payment Card Industry Data Security Standard (PCI DSS) is a proprietary information security standard. It's administered by the PCI Security Standards Council, which was founded by American Express, Discover Financial Services, JCB International, MasterCard Worldwide, and Visa Inc. PCI DSS applies to entities that store, process, or transmit cardholder data (CHD) or sensitive authentication data (SAD). This includes, but isn't limited to, merchants, processors, acquirers, issuers, and service providers. The PCI DSS is mandated by the card brands and administered by the Payment Card Industry Security Standards Council.;334960985321;eu-north-1;2026-04-06 19:21:44.104332;7.3.2.9;Checks whether the IAM policy ARN is attached to an IAM user, or a group with one or more IAM users, or an IAM role with one or more trusted entity;7.3.2: Access to system components and data is managed via an access control system(s). ;;;iam;;FAIL;User sec-user has the policy ViewOnlyAccess attached.;arn:aws:iam::334960985321:user/sec-user;iam_policy_attached_only_to_group_or_roles;False;sec-user/ViewOnlyAccess;PCI;Payment Card Industry Data Security Standard (PCI DSS) v4.0;
aws;The Payment Card Industry Data Security Standard (PCI DSS) is a proprietary information security standard. It's administered by the PCI Security Standards Council, which was founded by American Express, Discover Financial Services, JCB International, MasterCard Worldwide, and Visa Inc. PCI DSS applies to entities that store, process, or transmit cardholder data (CHD) or sensitive authentication data (SAD). This includes, but isn't limited to, merchants, processors, acquirers, issuers, and service providers. The PCI DSS is mandated by the card brands and administered by the Payment Card Industry Security Standards Council.;334960985321;eu-north-1;2026-04-06 19:21:44.104332;7.3.3.8;Checks in each AWS Identity and Access Management (IAM) resource, if a policy Amazon Resource Name (ARN) in the input parameter is attached to the IAM resource;7.3.3: Access to system components and data is managed via an access control system(s). ;;;iam;;FAIL;User sec-user has the policy ViewOnlyAccess attached.;arn:aws:iam::334960985321:user/sec-user;iam_policy_attached_only_to_group_or_roles;False;sec-user/ViewOnlyAccess;PCI;Payment Card Industry Data Security Standard (PCI DSS) v4.0;
aws;The Payment Card Industry Data Security Standard (PCI DSS) is a proprietary information security standard. It's administered by the PCI Security Standards Council, which was founded by American Express, Discover Financial Services, JCB International, MasterCard Worldwide, and Visa Inc. PCI DSS applies to entities that store, process, or transmit cardholder data (CHD) or sensitive authentication data (SAD). This includes, but isn't limited to, merchants, processors, acquirers, issuers, and service providers. The PCI DSS is mandated by the card brands and administered by the Payment Card Industry Security Standards Council.;334960985321;eu-north-1;2026-04-06 19:21:44.104332;7.3.3.9;Checks whether the IAM policy ARN is attached to an IAM user, or a group with one or more IAM users, or an IAM role with one or more trusted entity;7.3.3: Access to system components and data is managed via an access control system(s). ;;;iam;;FAIL;User sec-user has the policy ViewOnlyAccess attached.;arn:aws:iam::334960985321:user/sec-user;iam_policy_attached_only_to_group_or_roles;False;sec-user/ViewOnlyAccess;PCI;Payment Card Industry Data Security Standard (PCI DSS) v4.0;
aws;The Payment Card Industry Data Security Standard (PCI DSS) is a proprietary information security standard. It's administered by the PCI Security Standards Council, which was founded by American Express, Discover Financial Services, JCB International, MasterCard Worldwide, and Visa Inc. PCI DSS applies to entities that store, process, or transmit cardholder data (CHD) or sensitive authentication data (SAD). This includes, but isn't limited to, merchants, processors, acquirers, issuers, and service providers. The PCI DSS is mandated by the card brands and administered by the Payment Card Industry Security Standards Council.;334960985321;eu-north-1;2026-04-06 19:21:44.104332;8.2.1.3;Checks whether the IAM policy ARN is attached to an IAM user, or a group with one or more IAM users, or an IAM role with one or more trusted entity;8.2.1: User identification and related accounts for users and administrators are strictly managed throughout an accounts lifecycle. ;;;iam;;FAIL;User sec-user has the policy ViewOnlyAccess attached.;arn:aws:iam::334960985321:user/sec-user;iam_policy_attached_only_to_group_or_roles;False;sec-user/ViewOnlyAccess;PCI;Payment Card Industry Data Security Standard (PCI DSS) v4.0;
aws;The Payment Card Industry Data Security Standard (PCI DSS) is a proprietary information security standard. It's administered by the PCI Security Standards Council, which was founded by American Express, Discover Financial Services, JCB International, MasterCard Worldwide, and Visa Inc. PCI DSS applies to entities that store, process, or transmit cardholder data (CHD) or sensitive authentication data (SAD). This includes, but isn't limited to, merchants, processors, acquirers, issuers, and service providers. The PCI DSS is mandated by the card brands and administered by the Payment Card Industry Security Standards Council.;334960985321;eu-north-1;2026-04-06 19:21:44.104332;8.2.2.5;Checks whether the IAM policy ARN is attached to an IAM user, or a group with one or more IAM users, or an IAM role with one or more trusted entity;8.2.2: User identification and related accounts for users and administrators are strictly managed throughout an accounts lifecycle. ;;;iam;;FAIL;User sec-user has the policy ViewOnlyAccess attached.;arn:aws:iam::334960985321:user/sec-user;iam_policy_attached_only_to_group_or_roles;False;sec-user/ViewOnlyAccess;PCI;Payment Card Industry Data Security Standard (PCI DSS) v4.0;
aws;The Payment Card Industry Data Security Standard (PCI DSS) is a proprietary information security standard. It's administered by the PCI Security Standards Council, which was founded by American Express, Discover Financial Services, JCB International, MasterCard Worldwide, and Visa Inc. PCI DSS applies to entities that store, process, or transmit cardholder data (CHD) or sensitive authentication data (SAD). This includes, but isn't limited to, merchants, processors, acquirers, issuers, and service providers. The PCI DSS is mandated by the card brands and administered by the Payment Card Industry Security Standards Council.;334960985321;eu-north-1;2026-04-06 19:21:44.104332;8.2.4.3;Checks whether the IAM policy ARN is attached to an IAM user, or a group with one or more IAM users, or an IAM role with one or more trusted entity;8.2.4: User identification and related accounts for users and administrators are strictly managed throughout an accounts lifecycle. ;;;iam;;FAIL;User sec-user has the policy ViewOnlyAccess attached.;arn:aws:iam::334960985321:user/sec-user;iam_policy_attached_only_to_group_or_roles;False;sec-user/ViewOnlyAccess;PCI;Payment Card Industry Data Security Standard (PCI DSS) v4.0;
aws;The Payment Card Industry Data Security Standard (PCI DSS) is a proprietary information security standard. It's administered by the PCI Security Standards Council, which was founded by American Express, Discover Financial Services, JCB International, MasterCard Worldwide, and Visa Inc. PCI DSS applies to entities that store, process, or transmit cardholder data (CHD) or sensitive authentication data (SAD). This includes, but isn't limited to, merchants, processors, acquirers, issuers, and service providers. The PCI DSS is mandated by the card brands and administered by the Payment Card Industry Security Standards Council.;334960985321;eu-north-1;2026-04-06 19:21:44.104332;8.2.5.3;Checks whether the IAM policy ARN is attached to an IAM user, or a group with one or more IAM users, or an IAM role with one or more trusted entity;8.2.5: User identification and related accounts for users and administrators are strictly managed throughout an accounts lifecycle. ;;;iam;;FAIL;User sec-user has the policy ViewOnlyAccess attached.;arn:aws:iam::334960985321:user/sec-user;iam_policy_attached_only_to_group_or_roles;False;sec-user/ViewOnlyAccess;PCI;Payment Card Industry Data Security Standard (PCI DSS) v4.0;
aws;The Payment Card Industry Data Security Standard (PCI DSS) is a proprietary information security standard. It's administered by the PCI Security Standards Council, which was founded by American Express, Discover Financial Services, JCB International, MasterCard Worldwide, and Visa Inc. PCI DSS applies to entities that store, process, or transmit cardholder data (CHD) or sensitive authentication data (SAD). This includes, but isn't limited to, merchants, processors, acquirers, issuers, and service providers. The PCI DSS is mandated by the card brands and administered by the Payment Card Industry Security Standards Council.;334960985321;eu-north-1;2026-04-06 19:21:44.104332;8.2.7.8;Checks in each AWS Identity and Access Management (IAM) resource, if a policy Amazon Resource Name (ARN) in the input parameter is attached to the IAM resource;8.2.7: User identification and related accounts for users and administrators are strictly managed throughout an accounts lifecycle. ;;;iam;;FAIL;User sec-user has the policy ViewOnlyAccess attached.;arn:aws:iam::334960985321:user/sec-user;iam_policy_attached_only_to_group_or_roles;False;sec-user/ViewOnlyAccess;PCI;Payment Card Industry Data Security Standard (PCI DSS) v4.0;
aws;The Payment Card Industry Data Security Standard (PCI DSS) is a proprietary information security standard. It's administered by the PCI Security Standards Council, which was founded by American Express, Discover Financial Services, JCB International, MasterCard Worldwide, and Visa Inc. PCI DSS applies to entities that store, process, or transmit cardholder data (CHD) or sensitive authentication data (SAD). This includes, but isn't limited to, merchants, processors, acquirers, issuers, and service providers. The PCI DSS is mandated by the card brands and administered by the Payment Card Industry Security Standards Council.;334960985321;eu-north-1;2026-04-06 19:21:44.104332;8.2.7.9;Checks whether the IAM policy ARN is attached to an IAM user, or a group with one or more IAM users, or an IAM role with one or more trusted entity;8.2.7: User identification and related accounts for users and administrators are strictly managed throughout an accounts lifecycle. ;;;iam;;FAIL;User sec-user has the policy ViewOnlyAccess attached.;arn:aws:iam::334960985321:user/sec-user;iam_policy_attached_only_to_group_or_roles;False;sec-user/ViewOnlyAccess;PCI;Payment Card Industry Data Security Standard (PCI DSS) v4.0;
aws;The Payment Card Industry Data Security Standard (PCI DSS) is a proprietary information security standard. It's administered by the PCI Security Standards Council, which was founded by American Express, Discover Financial Services, JCB International, MasterCard Worldwide, and Visa Inc. PCI DSS applies to entities that store, process, or transmit cardholder data (CHD) or sensitive authentication data (SAD). This includes, but isn't limited to, merchants, processors, acquirers, issuers, and service providers. The PCI DSS is mandated by the card brands and administered by the Payment Card Industry Security Standards Council.;334960985321;eu-north-1;2026-04-06 19:21:44.104332;8.2.8.10;Checks in each AWS Identity and Access Management (IAM) resource, if a policy Amazon Resource Name (ARN) in the input parameter is attached to the IAM resource;8.2.8: User identification and related accounts for users and administrators are strictly managed throughout an accounts lifecycle. ;;;iam;;FAIL;User sec-user has the policy ViewOnlyAccess attached.;arn:aws:iam::334960985321:user/sec-user;iam_policy_attached_only_to_group_or_roles;False;sec-user/ViewOnlyAccess;PCI;Payment Card Industry Data Security Standard (PCI DSS) v4.0;
